signature_id,Sub_Status,status_message_id,signature
,0xC0000604,STATUS_DYNAMIC_CODE_BLOCKED,"The operation was blocked as the process prohibits dynamic code generation"
,0xC0000605,STATUS_IMAGE_CERT_EXPIRED,"Windows cannot verify the digital signature for this file. The signing certificate for this file has expired"
,0xC0000606,STATUS_STRICT_CFG_VIOLATION,"The specified image file was blocked from loading because it does not enable a feature required by the process: Control Flow Guard"
,0xC000060A,STATUS_SET_CONTEXT_DENIED,"The thread context could not be updated because this has been restricted for the process"
,0xC000060B,STATUS_CROSS_PARTITION_VIOLATION,"An attempt to access another partition's private file/section was rejected"
,0xC0000700,STATUS_PORT_CLOSED,"The ALPC port is closed"
,0xC0000701,STATUS_MESSAGE_LOST,"The ALPC message requested is no longer available"
,0xC0000702,STATUS_INVALID_MESSAGE,"The ALPC message supplied is invalid"
,0xC0000703,STATUS_REQUEST_CANCELED,"The ALPC message has been canceled"
,0xC0000704,STATUS_RECURSIVE_DISPATCH,"Invalid recursive dispatch attempt"
,0xC0000705,STATUS_LPC_RECEIVE_BUFFER_EXPECTED,"No receive buffer has been supplied in a synchrounus request"
,0xC0000706,STATUS_LPC_INVALID_CONNECTION_USAGE,"The connection port is used in an invalid context"
,0xC0000707,STATUS_LPC_REQUESTS_NOT_ALLOWED,"The ALPC port does not accept new request messages"
,0xC0000708,STATUS_RESOURCE_IN_USE,"The resource requested is already in use"
,0xC0000709,STATUS_HARDWARE_MEMORY_ERROR,"The hardware has reported an uncorrectable memory error"
,0xC000070A,STATUS_THREADPOOL_HANDLE_EXCEPTION,"Status 0x%08x was returned, waiting on handle 0x%x for wait 0x%p, in waiter 0x%p"
,0xC000070B,STATUS_THREADPOOL_SET_EVENT_ON_COMPLETION_FAILED,"After a callback to 0x%p(0x%p), a completion call to SetEvent(0x%p) failed with status 0x%08x"
,0xC000070C,STATUS_THREADPOOL_RELEASE_SEMAPHORE_ON_COMPLETION_FAILED,"After a callback to 0x%p(0x%p), a completion call to ReleaseSemaphore(0x%p, %d) failed with status 0x%08x"
,0xC000070D,STATUS_THREADPOOL_RELEASE_MUTEX_ON_COMPLETION_FAILED,"After a callback to 0x%p(0x%p), a completion call to ReleaseMutex(%p) failed with status 0x%08x"
,0xC000070E,STATUS_THREADPOOL_FREE_LIBRARY_ON_COMPLETION_FAILED,"After a callback to 0x%p(0x%p), an completion call to FreeLibrary(%p) failed with status 0x%08x"
,0xC000070F,STATUS_THREADPOOL_RELEASED_DURING_OPERATION,"The threadpool 0x%p was released while a thread was posting a callback to 0x%p(0x%p) to it"
,0xC0000710,STATUS_CALLBACK_RETURNED_WHILE_IMPERSONATING,"A threadpool worker thread is impersonating a client, after a callback to 0x%p(0x%p). This is unexpected, indicating that the callback is missing a call to revert the impersonation"
,0xC0000711,STATUS_APC_RETURNED_WHILE_IMPERSONATING,"A threadpool worker thread is impersonating a client, after executing an APC. This is unexpected, indicating that the APC is missing a call to revert the impersonation"
,0xC0000712,STATUS_PROCESS_IS_PROTECTED,"Either the target process, or the target thread's containing process, is a protected process"
,0xC0000713,STATUS_MCA_EXCEPTION,"A Thread is getting dispatched with MCA EXCEPTION because of MCA"
,0xC0000714,STATUS_CERTIFICATE_MAPPING_NOT_UNIQUE,"The client certificate account mapping is not unique"
,0xC0000715,STATUS_SYMLINK_CLASS_DISABLED,"The symbolic link cannot be followed because its type is disabled"
,0xC0000716,STATUS_INVALID_IDN_NORMALIZATION,"Indicates that the specified string is not valid for IDN normalization"
,0xC0000717,STATUS_NO_UNICODE_TRANSLATION,"No mapping for the Unicode character exists in the target multi-byte code page"
,0xC0000718,STATUS_ALREADY_REGISTERED,"The provided callback is already registered"
,0xC0000719,STATUS_CONTEXT_MISMATCH,"The provided context did not match the target"
,0xC000071A,STATUS_PORT_ALREADY_HAS_COMPLETION_LIST,"The specified port already has a completion list"
,0xC000071B,STATUS_CALLBACK_RETURNED_THREAD_PRIORITY,"A threadpool worker thread enter a callback at thread base priority 0x%x and exited at priority 0x%x. This is unexpected, indicating that the callback missed restoring the priority"
,0xC000071C,STATUS_INVALID_THREAD,"An invalid thread, handle %p, is specified for this operation. Possibly, a threadpool worker thread was specified"
,0xC000071D,STATUS_CALLBACK_RETURNED_TRANSACTION,"A threadpool worker thread enter a callback, which left transaction state. This is unexpected, indicating that the callback missed clearing the transaction"
,0xC000071E,STATUS_CALLBACK_RETURNED_LDR_LOCK,"A threadpool worker thread enter a callback, which left the loader lock held. This is unexpected, indicating that the callback missed releasing the lock"
,0xC000071F,STATUS_CALLBACK_RETURNED_LANG,"A threadpool worker thread enter a callback, which left with preferred languages set. This is unexpected, indicating that the callback missed clearing them, which left with background priorities set. This is unexpected,STATUS_CALLBACK_RETURNED_PRI_BACK, A threadpool worker thread enter a callback, indicating that the callback missed restoring the original priorities",
,0xC0000720,STATUS_CALLBACK_RETURNED_PRI_BACK,"A threadpool worker thread enter a callback, which left with background priorities set. This is unexpected, indicating that the callback missed restoring the original priorities."
,0xC0000721,STATUS_CALLBACK_RETURNED_THREAD_AFFINITY,"A threadpool worker thread enter a callback at thread affinity %p and exited at affinity %p. This is unexpected, indicating that the callback missed restoring the priority"
,0xC0000722,STATUS_LPC_HANDLE_COUNT_EXCEEDED,"The caller has exceeded the maximum number of handles that may be transmitted in a single local procedure call"
,0xC0000723,STATUS_EXECUTABLE_MEMORY_WRITE,"A write to executable memory occurred for a process that is managing such operations"
,0xC0000724,STATUS_KERNEL_EXECUTABLE_MEMORY_WRITE,"A write to executable memory occurred from kernel mode for a process that is managing such operations"
,0xC0000725,STATUS_ATTACHED_EXECUTABLE_MEMORY_WRITE,"A write to executable memory occurred from kernel mode while attached to a process that is managing such operations"
,0xC0000726,STATUS_TRIGGERED_EXECUTABLE_MEMORY_WRITE,"A write to executable memory was triggered cross-process to a process that is managing such operations"
,0xC0000800,STATUS_DISK_REPAIR_DISABLED,"The attempted operation required self healing to be enabled"
,0xC0000801,STATUS_DS_DOMAIN_RENAME_IN_PROGRESS,"The Directory Service cannot perform the requested operation because a domain rename operation is in progress"
,0xC0000802,STATUS_DISK_QUOTA_EXCEEDED,"The requested file operation failed because the storage quota was exceeded. To free up disk space, move files to a different location or delete unnecessary files. For more information, contact your system administrator"
,0x80000803,STATUS_DATA_LOST_REPAIR,"Windows discovered a corruption in the file %hs. This file has now been repaired. Please check if any data in the file was lost because of the corruption"
,0xC0000804,STATUS_CONTENT_BLOCKED,"The requested file operation failed because the storage policy blocks that type of file. For more information, contact your system administrator"
,0xC0000805,STATUS_BAD_CLUSTERS,"The operation could not be completed due to bad clusters on disk"
,0xC0000806,STATUS_VOLUME_DIRTY,"The operation could not be completed because the volume is dirty. Please run chkdsk and try again"
,0x40000807,STATUS_DISK_REPAIR_REDIRECTED,"The volume repair could not be performed while it is online. Please schedule to take the volume offline so that it can be repaired"
,0xC0000808,STATUS_DISK_REPAIR_UNSUCCESSFUL,"The volume repair was not successful"
,0xC0000809,STATUS_CORRUPT_LOG_OVERFULL,"One of the volume corruption logs is full. Further corruptions that may be detected won't be logged"
,0xC000080A,STATUS_CORRUPT_LOG_CORRUPTED,"One of the volume corruption logs is internally corrupted and needs to be recreated. The volume may contain undetected corruptions and must be scanned"
,0xC000080B,STATUS_CORRUPT_LOG_UNAVAILABLE,"One of the volume corruption logs is unavailable for being operated on"
,0xC000080C,STATUS_CORRUPT_LOG_DELETED_FULL,"One of the volume corruption logs was deleted while still having corruption records in them. The volume contains detected corruptions and must be scanned"
,0xC000080D,STATUS_CORRUPT_LOG_CLEARED,"One of the volume corruption logs was cleared by chkdsk and no longer contains real corruptions"
,0xC000080E,STATUS_ORPHAN_NAME_EXHAUSTED,"Orphaned files exist on the volume but could not be recovered because no more new names could be created in the recovery directory. Files must be moved from the recovery directory"
,0xC000080F,STATUS_PROACTIVE_SCAN_IN_PROGRESS,"The operation could not be completed because an instance of Proactive Scanner is currently running"
,0xC0000810,STATUS_ENCRYPTED_IO_NOT_POSSIBLE,"The read or write operation to an encrypted file could not be completed because the file has not been opened for data access"
,0xC0000811,STATUS_CORRUPT_LOG_UPLEVEL_RECORDS,"One of the volume corruption logs comes from a newer version of Windows and contains corruption records. The log will be emptied and reset to the current version, and the volume health state will be updated accordingly"
,0xC0000901,STATUS_FILE_CHECKED_OUT,"This file is checked out or locked for editing by another user"
,0xC0000902,STATUS_CHECKOUT_REQUIRED,"The file must be checked out before saving changes"
,0xC0000903,STATUS_BAD_FILE_TYPE,"The file type being saved or retrieved has been blocked"
,0xC0000904,STATUS_FILE_TOO_LARGE,"The file size exceeds the limit allowed and cannot be saved"
,0xC0000905,STATUS_FORMS_AUTH_REQUIRED,"Access Denied. Before opening files in this location, you must first browse to the web site and select the option to login automatically"
,0xC0000906,STATUS_VIRUS_INFECTED,"Operation did not complete successfully because the file contains a virus or potentially unwanted software"
,0xC0000907,STATUS_VIRUS_DELETED,"This file contains a virus or potentially unwanted software and cannot be opened. Due to the nature of this virus or potentially unwanted software, the file has been removed from this location"
,0xC0000908,STATUS_BAD_MCFG_TABLE,"The resources required for this device conflict with the MCFG table"
,0xC0000909,STATUS_CANNOT_BREAK_OPLOCK,"The operation did not complete successfully because it would cause an oplock to be broken. The caller has requested that existing oplocks not be broken"
,0xC000090A,STATUS_BAD_KEY,"Bad key"
,0xC000090B,STATUS_BAD_DATA,"Bad data"
,0xC000090C,STATUS_NO_KEY,"Key does not exist"
,0xC0000910,STATUS_FILE_HANDLE_REVOKED,"Access to the specified file handle has been revoked"
,0xC0009898,STATUS_WOW_ASSERTION,"WOW Assertion Error"
,0xC000A000,STATUS_INVALID_SIGNATURE,"The cryptographic signature is invalid"
,0xC000A001,STATUS_HMAC_NOT_SUPPORTED,"The cryptographic provider does not support HMAC"
,0xC000A002,STATUS_AUTH_TAG_MISMATCH,"The computed authentication tag did not match the input authentication tag"
,0xC000A003,STATUS_INVALID_STATE_TRANSITION,"The requested state transition is invalid and cannot be performed"
,0xC000A004,STATUS_INVALID_KERNEL_INFO_VERSION,"The supplied kernel information version is invalid"
,0xC000A005,STATUS_INVALID_PEP_INFO_VERSION,"The supplied PEP information version is invalid"
,0xC000A006,STATUS_HANDLE_REVOKED,"Access to the specified handle has been revoked"
,0xC000A007,STATUS_EOF_ON_GHOSTED_RANGE,"The file operation will result in the end of file being on a ghosted range"
,0xC000A010,STATUS_IPSEC_QUEUE_OVERFLOW,"The IPSEC queue overflowed"
,0xC000A011,STATUS_ND_QUEUE_OVERFLOW,"The neighbor discovery queue overflowed"
,0xC000A012,STATUS_HOPLIMIT_EXCEEDED,"An ICMP hop limit exceeded error was received"
,0xC000A013,STATUS_PROTOCOL_NOT_SUPPORTED,"The protocol is not installed on the local machine"
,0xC000A014,STATUS_FASTPATH_REJECTED,"An operation or data has been rejected while on the network fast path"
,0xC000A080,STATUS_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED,"{Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error may be caused by network connectivity issues. Please try to save this file elsewhere"
,0xC000A081,STATUS_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR,"{Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error was returned by the server on which the file exists. Please try to save this file elsewhere"
,0xC000A082,STATUS_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR,"{Delayed Write Failed} Windows was unable to save all the data for the file %hs; the data has been lost. This error may be caused if the device has been removed or the media is write-protected"
,0xC000A083,STATUS_XML_PARSE_ERROR,"Windows was unable to parse the requested XML data"
,0xC000A084,STATUS_XMLDSIG_ERROR,"An error was encountered while processing an XML digital signature"
,0xC000A085,STATUS_WRONG_COMPARTMENT,"Indicates that the caller made the connection request in the wrong routing compartment"
,0xC000A086,STATUS_AUTHIP_FAILURE,"Indicates that there was an AuthIP failure when attempting to connect to the remote host"
,0xC000A087,STATUS_DS_OID_MAPPED_GROUP_CANT_HAVE_MEMBERS,"OID mapped groups cannot have members"
,0xC000A088,STATUS_DS_OID_NOT_FOUND,"The specified OID cannot be found"
,0xC000A089,STATUS_INCORRECT_ACCOUNT_TYPE,"The system is not authoritative for the specified account and therefore cannot complete the operation. Please retry the operation using the provider associated with this account. If this is an online provider please use the provider's online site"
,0xC000A100,STATUS_HASH_NOT_SUPPORTED,"Hash generation for the specified version and hash type is not enabled on server"
,0xC000A101,STATUS_HASH_NOT_PRESENT,"The hash requests is not present or not up to date with the current file contents"
,0xC000A121,STATUS_SECONDARY_IC_PROVIDER_NOT_REGISTERED,"The secondary interrupt controller instance that manages the specified interrupt is not registered"
,0xC000A122,STATUS_GPIO_CLIENT_INFORMATION_INVALID,"The information supplied by the GPIO client driver is invalid"
,0xC000A123,STATUS_GPIO_VERSION_NOT_SUPPORTED,"The version specified by the GPIO client driver is not supported"
,0xC000A124,STATUS_GPIO_INVALID_REGISTRATION_PACKET,"The registration packet supplied by the GPIO client driver is not valid"
,0xC000A125,STATUS_GPIO_OPERATION_DENIED,"The requested operation is not suppported for the specified handle"
,0xC000A126,STATUS_GPIO_INCOMPATIBLE_CONNECT_MODE,"The requested connect mode conflicts with an existing mode on one or more of the specified pins"
,0x8000A127,STATUS_GPIO_INTERRUPT_ALREADY_UNMASKED,"The interrupt requested to be unmasked is not masked"
,0xC000A141,STATUS_CANNOT_SWITCH_RUNLEVEL,"The requested run level switch cannot be completed successfully since one or more services refused to stop or restart"
,0xC000A142,STATUS_INVALID_RUNLEVEL_SETTING,"The service has an invalid run level setting. The run level for a service must not be higher than the run level of its dependent services"
,0xC000A143,STATUS_RUNLEVEL_SWITCH_TIMEOUT,"The requested run level switch cannot be completed successfully since one or more services will not stop or restart within the specified timeout"
,0x4000A144,STATUS_SERVICES_FAILED_AUTOSTART,"One or more services failed to start during the service startup phase of a run level switch"
,0xC000A145,STATUS_RUNLEVEL_SWITCH_AGENT_TIMEOUT,"A run level switch agent did not respond within the specified timeout"
,0xC000A146,STATUS_RUNLEVEL_SWITCH_IN_PROGRESS,"A run level switch is currently in progress"
,0xC000A200,STATUS_NOT_APPCONTAINER,"This operation is only valid in the context of an app container"
,0xC000A201,STATUS_NOT_SUPPORTED_IN_APPCONTAINER,"This functionality is not supported in the context of an app container"
,0xC000A202,STATUS_INVALID_PACKAGE_SID_LENGTH,"The length of the SID supplied is not a valid length for app container SIDs"
,0xC000A203,STATUS_LPAC_ACCESS_DENIED,"Access to the specified resource has been denied for a less privileged app container"
,0xC000A281,STATUS_APP_DATA_NOT_FOUND,"Fast Cache data not found"
,0xC000A282,STATUS_APP_DATA_EXPIRED,"Fast Cache data expired"
,0xC000A283,STATUS_APP_DATA_CORRUPT,"Fast Cache data corrupt"
,0xC000A284,STATUS_APP_DATA_LIMIT_EXCEEDED,"Fast Cache data has exceeded its max size and cannot be updated"
,0xC000A285,STATUS_APP_DATA_REBOOT_REQUIRED,"Fast Cache has been ReArmed and requires a reboot until it can be updated"
,0xC000A2A1,STATUS_OFFLOAD_READ_FLT_NOT_SUPPORTED,"The copy offload read operation is not supported by a filter"
,0xC000A2A2,STATUS_OFFLOAD_WRITE_FLT_NOT_SUPPORTED,"The copy offload write operation is not supported by a filter"
,0xC000A2A3,STATUS_OFFLOAD_READ_FILE_NOT_SUPPORTED,"The copy offload read operation is not supported for the file"
,0xC000A2A4,STATUS_OFFLOAD_WRITE_FILE_NOT_SUPPORTED,"The copy offload write operation is not supported for the file"
,0xC000CE01,STATUS_FILE_SYSTEM_VIRTUALIZATION_UNAVAILABLE,"The provider that supports file system virtualization is temporarily unavailable"
,0xC000CE02,STATUS_FILE_SYSTEM_VIRTUALIZATION_METADATA_CORRUPT,"The metadata for file system virtualization is corrupt and unreadable"
,0xC000CE03,STATUS_FILE_SYSTEM_VIRTUALIZATION_BUSY,"The provider that supports file system virtualization is too busy to complete this operation"
,0xC000CE04,STATUS_FILE_SYSTEM_VIRTUALIZATION_PROVIDER_UNKNOWN,"The provider that supports file system virtualization is unknown"
,0xC000CE05,STATUS_FILE_SYSTEM_VIRTUALIZATION_INVALID_OPERATION,"The virtualization operation is not allowed on the file in its current state"
,0xC000CF00,STATUS_CLOUD_FILE_SYNC_ROOT_METADATA_CORRUPT,"The cloud sync root metadata is corrupted"
,0xC000CF01,STATUS_CLOUD_FILE_PROVIDER_NOT_RUNNING,"The cloud file provider is not running"
,0xC000CF02,STATUS_CLOUD_FILE_METADATA_CORRUPT,"The cloud file metadata is corrupt and unreadable"
,0xC000CF03,STATUS_CLOUD_FILE_METADATA_TOO_LARGE,"The cloud file metadata is too large"
,0x8000CF04,STATUS_CLOUD_FILE_PROPERTY_BLOB_TOO_LARGE,"The cloud file property is too large"
,0x8000CF05,STATUS_CLOUD_FILE_TOO_MANY_PROPERTY_BLOBS,"The maximum number of cloud file properties has been reached"
,0xC000CF06,STATUS_CLOUD_FILE_PROPERTY_VERSION_NOT_SUPPORTED,"The version of the cloud file property store is not supported"
,0xC000CF07,STATUS_NOT_A_CLOUD_FILE,"The file is not a cloud file"
,0xC000CF08,STATUS_CLOUD_FILE_NOT_IN_SYNC,"The file is not in sync with the cloud"
,0xC000CF09,STATUS_CLOUD_FILE_ALREADY_CONNECTED,"The cloud sync root is already connected with another cloud sync engine"
,0xC000CF0A,STATUS_CLOUD_FILE_NOT_SUPPORTED,"The operation is not supported by the cloud sync engine"
,0xC000CF0B,STATUS_CLOUD_FILE_INVALID_REQUEST,"The cloud operation is invalid"
,0xC000CF0C,STATUS_CLOUD_FILE_READ_ONLY_VOLUME,"The cloud operation is not supported on a read-only volume"
,0xC000CF0D,STATUS_CLOUD_FILE_CONNECTED_PROVIDER_ONLY,"The operation is reserved for a connected cloud sync engine"
,0xC000CF0E,STATUS_CLOUD_FILE_VALIDATION_FAILED,"The cloud sync engine failed to validate the downloaded data"
,0xC000CF0F,STATUS_CLOUD_FILE_AUTHENTICATION_FAILED,"The cloud sync engine failed user authentication"
,0xC000CF10,STATUS_CLOUD_FILE_INSUFFICIENT_RESOURCES,"The cloud sync engine failed to perform the operation due to low system resources"
,0xC000CF11,STATUS_CLOUD_FILE_NETWORK_UNAVAILABLE,"The cloud sync engine failed to perform the operation due to network being unavailable"
,0xC000CF12,STATUS_CLOUD_FILE_UNSUCCESSFUL,"The cloud operation was unsuccessful"
,0xC000CF13,STATUS_CLOUD_FILE_NOT_UNDER_SYNC_ROOT,"The operation is only supported on files under a cloud sync root"
,0xC000CF14,STATUS_CLOUD_FILE_IN_USE,"The operation cannot be performed on cloud files in use"
,0xC000CF15,STATUS_CLOUD_FILE_PINNED,"The operation cannot be performed on pinned cloud files"
,0xC000CF16,STATUS_CLOUD_FILE_REQUEST_ABORTED,"The cloud operation was aborted"
,0xC000CF17,STATUS_CLOUD_FILE_PROPERTY_CORRUPT,"The cloud file's property store is corrupt"
,0xC000CF18,STATUS_CLOUD_FILE_ACCESS_DENIED,"Access to the cloud file is denied"
,0xC000CF19,STATUS_CLOUD_FILE_INCOMPATIBLE_HARDLINKS,"The cloud operation cannot be performed on a file with incompatible hardlinks"
,0xC000CF1A,STATUS_CLOUD_FILE_PROPERTY_LOCK_CONFLICT,"The operation failed due to a conflicting cloud file property lock"
,0xC000CF1B,STATUS_CLOUD_FILE_REQUEST_CANCELED,"The cloud operation was canceled by user"
,0xC0010001,DBG_NO_STATE_CHANGE,"Debugger did not perform a state change"
,0xC0010002,DBG_APP_NOT_IDLE,"Debugger has found the application is not idle"
,0xC0020001,RPC_NT_INVALID_STRING_BINDING,"The string binding is invalid"
,0xC0020002,RPC_NT_WRONG_KIND_OF_BINDING,"The binding handle is not the correct type"
,0xC0020003,RPC_NT_INVALID_BINDING,"The binding handle is invalid"
,0xC0020004,RPC_NT_PROTSEQ_NOT_SUPPORTED,"The RPC protocol sequence is not supported"
,0xC0020005,RPC_NT_INVALID_RPC_PROTSEQ,"The RPC protocol sequence is invalid"
,0xC0020006,RPC_NT_INVALID_STRING_UUID,"The string UUID is invalid"
,0xC0020007,RPC_NT_INVALID_ENDPOINT_FORMAT,"The endpoint format is invalid"
,0xC0020008,RPC_NT_INVALID_NET_ADDR,"The network address is invalid"
,0xC0020009,RPC_NT_NO_ENDPOINT_FOUND,"No endpoint was found"
,0xC002000A,RPC_NT_INVALID_TIMEOUT,"The timeout value is invalid"
,0xC002000B,RPC_NT_OBJECT_NOT_FOUND,"The object UUID was not found"
,0xC002000C,RPC_NT_ALREADY_REGISTERED,"The object UUID has already been registered"
,0xC002000D,RPC_NT_TYPE_ALREADY_REGISTERED,"The type UUID has already been registered"
,0xC002000E,RPC_NT_ALREADY_LISTENING,"The RPC server is already listening"
,0xC002000F,RPC_NT_NO_PROTSEQS_REGISTERED,"No protocol sequences have been registered"
,0xC0020010,RPC_NT_NOT_LISTENING,"The RPC server is not listening"
,0xC0020011,RPC_NT_UNKNOWN_MGR_TYPE,"The manager type is unknown"
,0xC0020012,RPC_NT_UNKNOWN_IF,"The interface is unknown"
,0xC0020013,RPC_NT_NO_BINDINGS,"There are no bindings"
,0xC0020014,RPC_NT_NO_PROTSEQS,"There are no protocol sequences"
,0xC0020015,RPC_NT_CANT_CREATE_ENDPOINT,"The endpoint cannot be created"
,0xC0020016,RPC_NT_OUT_OF_RESOURCES,"Not enough resources are available to complete this operation"
,0xC0020017,RPC_NT_SERVER_UNAVAILABLE,"The RPC server is unavailable"
,0xC0020018,RPC_NT_SERVER_TOO_BUSY,"The RPC server is too busy to complete this operation"
,0xC0020019,RPC_NT_INVALID_NETWORK_OPTIONS,"The network options are invalid"
,0xC002001A,RPC_NT_NO_CALL_ACTIVE,"There are no remote procedure calls active on this thread"
,0xC002001B,RPC_NT_CALL_FAILED,"The remote procedure call failed"
,0xC002001C,RPC_NT_CALL_FAILED_DNE,"The remote procedure call failed and did not execute"
,0xC002001D,RPC_NT_PROTOCOL_ERROR,"An RPC protocol error occurred"
,0xC002001F,RPC_NT_UNSUPPORTED_TRANS_SYN,"The transfer syntax is not supported by the RPC server"
,0xC0020021,RPC_NT_UNSUPPORTED_TYPE,"The type UUID is not supported"
,0xC0020022,RPC_NT_INVALID_TAG,"The tag is invalid"
,0xC0020023,RPC_NT_INVALID_BOUND,"The array bounds are invalid"
,0xC0020024,RPC_NT_NO_ENTRY_NAME,"The binding does not contain an entry name"
,0xC0020025,RPC_NT_INVALID_NAME_SYNTAX,"The name syntax is invalid"
,0xC0020026,RPC_NT_UNSUPPORTED_NAME_SYNTAX,"The name syntax is not supported"
,0xC0020028,RPC_NT_UUID_NO_ADDRESS,"No network address is available to use to construct a UUID"
,0xC0020029,RPC_NT_DUPLICATE_ENDPOINT,"The endpoint is a duplicate"
,0xC002002A,RPC_NT_UNKNOWN_AUTHN_TYPE,"The authentication type is unknown"
,0xC002002B,RPC_NT_MAX_CALLS_TOO_SMALL,"The maximum number of calls is too small"
,0xC002002C,RPC_NT_STRING_TOO_LONG,"The string is too long"
,0xC002002D,RPC_NT_PROTSEQ_NOT_FOUND,"The RPC protocol sequence was not found"
,0xC002002E,RPC_NT_PROCNUM_OUT_OF_RANGE,"The procedure number is out of range"
,0xC002002F,RPC_NT_BINDING_HAS_NO_AUTH,"The binding does not contain any authentication information"
,0xC0020030,RPC_NT_UNKNOWN_AUTHN_SERVICE,"The authentication service is unknown"
,0xC0020031,RPC_NT_UNKNOWN_AUTHN_LEVEL,"The authentication level is unknown"
,0xC0020032,RPC_NT_INVALID_AUTH_IDENTITY,"The security context is invalid"
,0xC0020033,RPC_NT_UNKNOWN_AUTHZ_SERVICE,"The authorization service is unknown"
,0xC0020034,EPT_NT_INVALID_ENTRY,"The entry is invalid"
,0xC0020035,EPT_NT_CANT_PERFORM_OP,"The operation cannot be performed"
,0xC0020036,EPT_NT_NOT_REGISTERED,"There are no more endpoints available from the endpoint mapper"
,0xC0020037,RPC_NT_NOTHING_TO_EXPORT,"No interfaces have been exported"
,0xC0020038,RPC_NT_INCOMPLETE_NAME,"The entry name is incomplete"
,0xC0020039,RPC_NT_INVALID_VERS_OPTION,"The version option is invalid"
,0xC002003A,RPC_NT_NO_MORE_MEMBERS,"There are no more members"
,0xC002003B,RPC_NT_NOT_ALL_OBJS_UNEXPORTED,"There is nothing to unexport"
,0xC002003C,RPC_NT_INTERFACE_NOT_FOUND,"The interface was not found"
,0xC002003D,RPC_NT_ENTRY_ALREADY_EXISTS,"The entry already exists"
,0xC002003E,RPC_NT_ENTRY_NOT_FOUND,"The entry is not found"
,0xC002003F,RPC_NT_NAME_SERVICE_UNAVAILABLE,"The name service is unavailable"
,0xC0020040,RPC_NT_INVALID_NAF_ID,"The network address family is invalid"
,0xC0020041,RPC_NT_CANNOT_SUPPORT,"The requested operation is not supported"
,0xC0020042,RPC_NT_NO_CONTEXT_AVAILABLE,"No security context is available to allow impersonation"
,0xC0020043,RPC_NT_INTERNAL_ERROR,"An internal error occurred in RPC"
,0xC0020044,RPC_NT_ZERO_DIVIDE,"The RPC server attempted an integer divide by zero"
,0xC0020045,RPC_NT_ADDRESS_ERROR,"An addressing error occurred in the RPC server"
,0xC0020046,RPC_NT_FP_DIV_ZERO,"A floating point operation at the RPC server caused a divide by zero"
,0xC0020047,RPC_NT_FP_UNDERFLOW,"A floating point underflow occurred at the RPC server"
,0xC0020048,RPC_NT_FP_OVERFLOW,"A floating point overflow occurred at the RPC server"
,0xC0030001,RPC_NT_NO_MORE_ENTRIES,"The list of RPC servers available for auto-handle binding has been exhausted"
,0xC0030002,RPC_NT_SS_CHAR_TRANS_OPEN_FAIL,"The file designated by DCERPCCHARTRANS cannot be opened"
,0xC0030003,RPC_NT_SS_CHAR_TRANS_SHORT_FILE,"The file containing the character translation table has fewer than 512 bytes"
,0xC0030004,RPC_NT_SS_IN_NULL_CONTEXT,"A null context handle is passed as an [in] parameter"
,0xC0030005,RPC_NT_SS_CONTEXT_MISMATCH,"The context handle does not match any known context handles"
,0xC0030006,RPC_NT_SS_CONTEXT_DAMAGED,"The context handle changed during a call"
,0xC0030007,RPC_NT_SS_HANDLES_MISMATCH,"The binding handles passed to a remote procedure call do not match"
,0xC0030008,RPC_NT_SS_CANNOT_GET_CALL_HANDLE,"The stub is unable to get the call handle"
,0xC0030009,RPC_NT_NULL_REF_POINTER,"A null reference pointer was passed to the stub"
,0xC003000A,RPC_NT_ENUM_VALUE_OUT_OF_RANGE,"The enumeration value is out of range"
,0xC003000B,RPC_NT_BYTE_COUNT_TOO_SMALL,"The byte count is too small"
,0xC003000C,RPC_NT_BAD_STUB_DATA,"The stub received bad data"
,0xC0020049,RPC_NT_CALL_IN_PROGRESS,"A remote procedure call is already in progress for this thread"
,0xC002004A,RPC_NT_NO_MORE_BINDINGS,"There are no more bindings"
,0xC002004B,RPC_NT_GROUP_MEMBER_NOT_FOUND,"The group member was not found"
,0xC002004C,EPT_NT_CANT_CREATE,"The endpoint mapper database entry could not be created"
,0xC002004D,RPC_NT_INVALID_OBJECT,"The object UUID is the nil UUID"
,0xC002004F,RPC_NT_NO_INTERFACES,"No interfaces have been registered"
,0xC0020050,RPC_NT_CALL_CANCELLED,"The remote procedure call was cancelled"
,0xC0020051,RPC_NT_BINDING_INCOMPLETE,"The binding handle does not contain all required information"
,0xC0020052,RPC_NT_COMM_FAILURE,"A communications failure occurred during a remote procedure call"
,0xC0020053,RPC_NT_UNSUPPORTED_AUTHN_LEVEL,"The requested authentication level is not supported"
,0xC0020054,RPC_NT_NO_PRINC_NAME,"No principal name registered"
,0xC0020055,RPC_NT_NOT_RPC_ERROR,"The error specified is not a valid Windows RPC error code"
,0x40020056,RPC_NT_UUID_LOCAL_ONLY,"A UUID that is valid only on this computer has been allocated"
,0xC0020057,RPC_NT_SEC_PKG_ERROR,"A security package specific error occurred"
,0xC0020058,RPC_NT_NOT_CANCELLED,"Thread is not cancelled"
